County_FIPS,Proportional_allocation_to_medicaid_demand,medicaid_demand,Normalized_medicaid_demand,Proportional_allocation_to_Covid,Covid,Normalized_Covid,Proportional_allocation_to_SVI,SVI,Normalized_SVI,Proportional_allocation_to_YPLL,YPLL,Normalized_YPLL,Proportional_allocation_to_Unemployment,Unemployment,Normalized_Unemployment,Proportional_allocation_to_Covid_capita,Covid_capita,Normalized_Covid_capita,Proportional_allocation_to_Covid_med,Covid_med,Normalized_Covid_med,Proportional_allocation_to_SVI_med,SVI_med,Normalized_SVI_med,Proportional_allocation_to_YPLL_med,YPLL_med,Normalized_YPLL_med,Proportional_allocation_to_Covid_capita_med,Covid_capita_med,Normalized_Covid_capita_med,Proportional_allocation_to_Unemployment_med,Unemployment_med,Normalized_Unemployment_med
35039,202.7309546766399,168.98181818181817,0.0695351876050028,138.30086077032269,31.0,0.06768558951965066,126.97658811567725,0.21212121212121213,0.1875,464.4938256749216,9943.0,0.9007340389211335,162.6767482183527,4,0.046508360264156244,228.01252829449325,78.86635968148167,0.20791662928660087,27.43092541925047,8452.290909090909,0.004734732901242123,75.2145254779969,57.8358126721763,0.033590786762406226,329.4129229398534,4135351.4909090907,0.12930919875511154,138.71366959906567,21503.271450609074,0.06856378561702177,24.788788308826064,363448.50909090904,0.0032742849545780717
1001,125.64560501231603,562.3818181818182,0.058517114865137276,172.05053099168296,214.0,0.0898014440433213,78.03351953123966,0.208955223880597,0.196969696969697,140.93074506233182,8129.0,0.20782823094308608,119.58931572942387,5,0.051875589066918,214.58222379035334,387.6811594202899,0.20634213623119882,35.73611425124835,36162.109090909085,0.006914152405772246,50.85917972399473,35.30963364993215,0.018592669739220243,99.13095995973524,1373653.2,0.03662608536677982,144.96210683833556,65511.06719367587,0.07485210380129961,23.456154380888318,280171.85454545455,0.004375397672177912
1009,121.14377733111299,129.74545454545455,0.055831955811796966,140.6955276801146,175.0,0.07220216606498195,27.869114118299876,0.07462686567164178,0.0606060606060606,196.51248558021052,7354.0,0.5371892336141361,99.68180599400712,8,0.04147031102733271,168.03333664191905,303.5822707953855,0.14593422977745998,28.17639405884984,28512.272727272728,0.005417797071866404,17.513184754631126,12.158751696065128,0.004143221804640536,133.27464116691024,1846780.6363636365,0.05580307964248291,109.44854967542133,49461.83142904454,0.05477854133253674,18.850988885306744,225165.49090909094,0.0034799126768887963
1013,62.45778945092534,71.76363636363637,0.020828125629964115,36.98282441877298,46.0,0.013989169675090252,273.1173183593388,0.7313432835820896,0.7272727272727273,248.9562675722826,10254.0,0.8479556194781179,73.64336028934969,9,0.027860508953817153,127.14648340239773,229.71285892634208,0.09287411691579661,3.818481524948917,3864.0,0.0005964423900404612,88.48643599494243,61.43283582089552,0.03489726886447233,87.04943077468972,1206240.0,0.02984042524368008,42.697693071421945,19295.880149812732,0.01704851379018001,7.180213114505163,85764.0,0.0012105035544232089
1015,345.3158692521615,162.92727272727274,0.18954158771116394,341.68913865170686,425.0,0.18501805054151624,267.54349553567886,0.7164179104477612,0.712121212121212,209.41105543214496,11978.0,0.6136223546332443,299.117546640483,10,0.1457115928369463,204.38084904329756,369.2505517037655,0.19310350198727777,195.05258929278344,197377.7272727273,0.038448925008492334,479.23859732177345,332.71750339213025,0.20421754302644887,404.82973550487094,5609707.218181819,0.2083235550434408,379.4636543434442,171486.66985762332,0.20740096229134797,161.24102703020995,1925942.2000000002,0.031167982250011276
1017,99.85134910920661,55.61818181818182,0.0431318792081603,41.806671082091185,52.0,0.016696750902527077,144.9193934151594,0.3880597014925373,0.37878787878787884,192.66371876955267,11335.0,0.5143825765358537,109.99620415402379,11,0.04686145146088596,85.08867192905173,153.72790161414298,0.03829441594401244,6.900865030350935,6983.127272727273,0.0012065629873728237,75.06220170829916,52.11289009497965,0.02908029520497701,107.69861982139469,1492374.8727272726,0.04143816064144843,45.681371143627146,20644.25966040109,0.01873499785299402,17.145445100337938,204793.63636363635,0.0031482657752272755
1031,133.72996823561763,84.0,0.06333911220416884,102.90872881745524,128.0,0.050992779783393505,108.68954506136954,0.291044776119403,0.28030303030303033,141.72823728436003,11680.0,0.21255393466200945,92.90171209861155,12,0.03792648444863336,138.13802798901423,249.57104975822804,0.1071381785904217,22.750186633416714,23021.381818181817,0.004343744829550509,75.3975730400584,52.34572591587517,0.029225617922186628,106.10635337758673,1470310.909090909,0.04054385506575431,99.32428376102328,44886.48771287985,0.04905593564280698,19.39409808517801,231652.65454545454,0.0035855215067462287
1033,124.03684376888312,464.41818181818184,0.057557553521751396,151.14719545063738,188.0,0.07806859205776173,22.295291294639906,0.05970149253731343,0.045454545454545456,184.55010224978747,14360.0,0.4663036778302856,145.91627606792792,13,0.06563619227144203,190.9502531404982,344.98577851179004,0.175674209245495,30.992371458612777,31361.81818181818,0.005975185797249462,14.345137384108078,9.959294436906376,0.0027704471857781555,128.1507814474362,1775779.5454545454,0.05292523445895857,127.34573190064394,57549.9003244668,0.06489468384579654,28.25345559774141,337473.1818181818,0.0053082438992452935
1039,91.65883386953978,134.29090909090908,0.03824537354352295,86.82923993972786,108.0,0.04196750902527076,195.08379882809913,0.5223880597014925,0.5151515151515151,197.95143893734837,12079.0,0.5457160468461064,71.55162919396169,13,0.026767200754005654,160.04443141290994,289.14888490268,0.1355667845106616,13.156620138474471,13313.454545454544,0.002444814177286168,92.75479839915113,64.39620081411125,0.03674683071986742,101.57556638764879,1407528.0,0.037999112580511946,78.87299714856307,35644.17162982128,0.03749611983785861,10.237902352971629,122286.54545454544,0.0018050782414634052
1043,211.2614449674481,89.83636363636364,0.10958351812280771,140.6955276801146,175.0,0.07220216606498195,66.88587388391971,0.1791044776119403,0.16666666666666669,176.52316966719926,11113.0,0.41873844257242654,151.03741081870544,14,0.0683129123468426,117.67620777669899,212.60311250956713,0.08058425223516322,49.13653721210205,49722.27272727273,0.00956660433041231,73.29857064897773,50.88846675712347,0.02831608063615442,208.77487145508644,2892983.890909091,0.09820821678236351,133.6664330891836,60406.34253067283,0.06846737552442768,49.81061529795068,594962.509090909,0.009500083057058396
1045,143.53124471871737,171.3272727272727,0.06918517921219207,84.41731660806875,105.0,0.04061371841155235,211.8052672990791,0.5671641791044776,0.5606060606060606,181.46415408628704,12350.0,0.44801725909184303,96.21963038784769,14,0.03966069745523092,117.99348318818504,213.17632727641862,0.08099599018533171,20.030048592086292,20268.81818181818,0.0038053263479779034,157.69722880296644,109.48331071913161,0.06488760947687038,145.81209894911007,2020511.6181818182,0.06284481467574553,91.05796107023521,41150.78303079521,0.04438350747236827,21.558933054631854,257510.5090909091,0.004006478632887093
1051,168.00063842135265,56.236363636363635,0.08378018788049832,200.1896365277059,249.0,0.1055956678700361,108.68954506136954,0.291044776119403,0.28030303030303033,151.92226829637272,10019.0,0.272960756112595,170.94492055412218,14,0.0787181903864279,169.7063868809066,306.6049352312466,0.14810539795183308,55.597662374009545,56260.41818181818,0.010845506042776626,94.71953499482468,65.76024423337856,0.037598188106876894,142.8856550432514,1979960.018181818,0.06120116068043398,153.29308626875402,69275.99145670366,0.07956107832771285,44.83160233500704,535490.7272727273,0.008531902564100245
