County_FIPS,Proportional_allocation_to_Medicaid_demand,Medicaid_demand,Normalized_Medicaid_demand,Proportional_allocation_to_Medicaid_capita,Medicaid_capita,Normalized_Medicaid_capita,Proportional_allocation_to_Covid,Covid,Normalized_Covid,Proportional_allocation_to_SVI,SVI,Normalized_SVI,Proportional_allocation_to_YPLL,YPLL,Normalized_YPLL,Proportional_allocation_to_Unemployment,Unemployment,Normalized_Unemployment,Proportional_allocation_to_Covid_capita,Covid_capita,Normalized_Covid_capita,Proportional_allocation_to_Covid_death_capita,Covid_death_capita,Normalized_Covid_death_capita,Proportional_allocation_to_Covid_med,Covid_med,Normalized_Covid_med,Proportional_allocation_to_SVI_med,SVI_med,Normalized_SVI_med,Proportional_allocation_to_YPLL_med,YPLL_med,Normalized_YPLL_med,Proportional_allocation_to_Covid_capita_med,Covid_capita_med,Normalized_Covid_capita_med,Proportional_allocation_to_Covid_death_capita_med,Covid_death_capita_med,Normalized_Covid_death_capita_med,Proportional_allocation_to_Unemployment_med,Unemployment_med,Normalized_Unemployment_med
35039,202.7118699,170.2363636,0.069518815,308.932977,711.0907643,0.575295223,139.5403281,28,0.063636364,126.9792112,0.212121212,0.1875,464.5034212,9943,0.900734039,162.6801088,4,0.04650836,227.2903079,71.94059762,0.214824297,273.1212932,310.886154,0.073152035,110.0747097,29.94652682,0.034030144,121.5079433,0.226867627,0.153193485,452.3631078,16221.39187,0.767932471,218.7766786,76.94182271,0.208197883,249.403449,332.498591,0.064780897,119.2708525,1425.66858,0.02487784
1001,124.687376,566.5636364,0.058505743,140.1774959,304.7063016,0.250090646,113.8818987,109,0.067267684,77.44365377,0.208955224,0.196969697,139.8654308,8129,0.207828231,118.6853242,5,0.051875589,130.476125,195.09925,0.161515478,136.9981181,535.1805116,0.142936103,92.66241869,115.3771259,0.035696521,74.62049177,0.221180304,0.147238913,135.8102948,8604.593181,0.106971964,127.1653979,206.5136765,0.182020301,135.4460596,566.4916448,0.149372803,91.9921896,1755.002521,0.027577882
1009,120.2394871,130.7090909,0.055832566,130.6022543,283.8924296,0.211112819,158.8077853,152,0.097087379,27.65844777,0.074626866,0.060606061,195.0270215,7354,0.537189234,98.92829795,8,0.041470311,175.7906963,262.8575381,0.29407286,30.1023272,117.5941618,0.021203705,128.8909892,160.4865501,0.05127298,26.58287263,0.078793475,0.044496099,188.8943325,11967.86214,0.332198949,170.8974669,277.5335491,0.319578797,29.68613652,124.1597456,0.02160336,76.48500647,1459.160607,0.022030471
1013,61.97746961,72.30909091,0.02081716,200.1638314,435.0996597,0.494276339,43.88109857,42,0.020804438,271.0527882,0.731343284,0.727272727,247.074374,10254,0.847955619,73.08668033,9,0.027860509,144.4274671,215.9605101,0.202326928,633.1176803,2473.262032,0.707914604,34.43349991,42.8743207,0.010661022,251.8725821,0.746567773,0.526345514,231.3687774,14658.93441,0.512411148,135.750814,220.4561945,0.209025584,603.6579971,2524.748322,0.715023541,54.6319768,1042.25432,0.014212948
1015,342.7271504,164.1636364,0.189547401,189.4862819,411.8896816,0.45081136,421.0495887,403,0.271151179,265.5210986,0.71641791,0.712121212,207.8280894,11978,0.613622355,296.8564773,10,0.145711593,237.2373425,354.7379077,0.473820925,65.79603404,257.0309405,0.061851522,385.0088515,479.3876025,0.161390747,287.5145599,0.852213063,0.602576541,226.7853956,14368.54305,0.492964601,259.8420828,421.977556,0.59935261,73.10381202,305.7504873,0.074056615,258.5764681,4933.053071,0.08717037
1017,99.09203939,56,0.043122974,187.1636837,406.8410089,0.441356786,51.194615,49,0.025658807,143.8239284,0.388059701,0.378787879,191.2073481,11335,0.514382577,109.1647282,11,0.046861451,98.54342165,147.3506947,0.068103681,380.2746433,1485.535575,0.419978205,41.05022163,51.11302573,0.013505879,136.5669818,0.40479399,0.279730006,182.9654866,11592.22561,0.307043815,94.6472139,153.7048948,0.079734893,370.5027478,1549.596287,0.433346744,83.38320146,1590.762536,0.024498174
1031,132.7441807,84.61818182,0.063347873,159.2912383,346.2541814,0.32789674,170.300454,163,0.104715673,107.8679463,0.291044776,0.28030303,140.6568947,11680,0.212553935,92.19945569,12,0.037926484,208.2632981,311.4133965,0.389064006,38.63590498,150.9304192,0.030921701,139.2024525,173.3257033,0.055706389,104.4111384,0.309481844,0.210955119,137.203591,8692.868862,0.112883495,203.9073095,331.1407728,0.423410709,38.37293439,160.4915402,0.032097953,71.79008064,1369.592061,0.020350946
1033,123.1026491,467.9272727,0.057553323,139.9692312,304.2535929,0.249242865,146.2703286,140,0.088765603,22.12675822,0.059701493,0.045454545,183.1550635,14360,0.466303678,144.8132755,13,0.065636192,169.4891705,253.4349487,0.275639192,109.8249781,429.0291631,0.111991465,118.9088628,148.0574653,0.046981169,21.30095713,0.063137512,0.033199143,177.6848051,11257.65513,0.284638738,165.0398858,268.0209723,0.301153873,108.483067,453.7212173,0.116798588,112.1427931,2139.430373,0.034786393
1039,90.96864952,135.2909091,0.038240826,154.2204504,335.2317202,0.307255141,132.6880838,127,0.079750347,193.6091344,0.52238806,0.515151515,196.4550977,12079,0.545716047,71.0107609,13,0.026767201,229.2464826,342.7892791,0.450445498,210.0445437,820.5349672,0.226121011,105.8975077,131.8565849,0.041386942,182.9797371,0.542364611,0.378997563,187.1071962,11854.63375,0.324616419,219.1520155,355.8978242,0.471362679,203.6892278,851.9129021,0.231817943,53.98622817,1029.934899,0.013981943
1043,209.6633609,90.52727273,0.109576214,157.2067201,341.7230272,0.319411315,175.5243943,168,0.108183079,66.38027466,0.179104478,0.166666667,175.1888075,11113,0.418738443,149.8956989,14,0.068312912,134.1240273,200.5539108,0.172186579,47.36612565,185.0348582,0.040863634,149.7098363,186.4088039,0.060224034,67.04636496,0.198730068,0.131039378,178.3169309,11297.70501,0.287320745,137.027713,222.529849,0.213042049,49.08892886,205.3102773,0.045044035,121.788709,2323.452591,0.038237044
1045,142.4389804,172.5818182,0.069174437,181.9439812,395.4948492,0.420109003,140.0016002,134,0.084604716,210.2042031,0.567164179,0.560606061,180.0924424,12350,0.448017259,95.49229339,14,0.039660697,182.2478341,272.5128122,0.312961735,209.2774772,817.5384365,0.225247479,115.0634206,143.2693745,0.045327823,204.5827518,0.606397442,0.42520207,176.6335269,11191.04883,0.280178334,179.4137105,291.3637325,0.3463665,208.9919763,874.0911974,0.238224237,74.76143133,1426.278699,0.021413893
1051,166.7159308,56.67272727,0.083764857,128.9435578,280.2868916,0.204360782,211.0471884,202,0.131761442,107.8679463,0.291044776,0.28030303,150.7738676,10019,0.272960756,169.6527251,14,0.07871819,166.3499433,248.7409031,0.266456103,171.7934695,671.1078821,0.182560877,175.8208394,218.920501,0.071450449,106.4159014,0.3154241,0.215242904,149.8960628,9497.031438,0.166735599,165.9978285,269.5766492,0.304167066,173.9002754,727.3231376,0.195829661,134.6345805,2568.52271,0.04283242
1055,286.7956135,117.0363636,0.15593261,176.1405921,382.8799198,0.396485213,392.840311,376,0.252427184,121.6971702,0.328358209,0.318181818,204.8342913,12480,0.595746867,282.8977088,14,0.138360038,245.8801857,367.6614386,0.49910358,116.6434792,455.6655063,0.119756341,349.0633694,434.6306615,0.145936002,128.0536758,0.379559962,0.261521755,217.2022229,13761.37773,0.452304749,261.6981992,424.9918464,0.605190993,125.9364758,526.7186182,0.137884196,239.4543126,4568.245676,0.080329767
1067,48.27424309,55.70909091,0.012581536,176.2331103,383.0810282,0.396861826,51.194615,49,0.025658807,88.50703288,0.23880597,0.227272727,159.0154154,11144,0.322169714,30.63770733,14,0.005504241,190.4657334,284.80093,0.337001314,77.36828638,302.2377216,0.075029946,39.84831846,49.61649526,0.012989121,81.58058951,0.241810516,0.162125163,147.7060615,9358.278555,0.157443778,177.5789743,288.3841631,0.340595368,73.17311386,306.0403363,0.074140339,22.7167911,433.3848974,0.002795872
1069,308.0495975,56.85454545,0.168706231,182.7364652,397.2174857,0.423334958,350.0040005,335,0.223994452,160.4189971,0.432835821,0.424242424,165.9837386,10462,0.363776454,241.3793203,15,0.116493874,211.5914532,316.3899435,0.39879976,48.83638902,190.7784137,0.042537962,314.4373171,391.5165873,0.131048545,170.6633279,0.505857921,0.352655238,177.9508177,11274.50901,0.285767386,227.6922069,369.7668983,0.498225709,53.3098498,222.9639208,0.050143365,206.5694707,3940.87741,0.068565815
1071,147.3929165,181.2363636,0.072151747,179.3225251,389.7965437,0.409437871,219.4054929,210,0.137309293,55.31689555,0.149253731,0.136363636,190.7772047,11088,0.511814259,115.0345693,15,0.049952875,272.0359296,406.7717817,0.575616208,43.13850466,168.5197381,0.03604924,180.8254139,225.1518668,0.073602164,53.98748671,0.160022649,0.103109061,187.6341243,11888.01857,0.32685209,268.5512705,436.1210762,0.626747215,43.19961727,180.6787316,0.037929109,90.31197621,1722.947857,0.026976817
1077,206.4140049,168.0727273,0.107623354,139.8138819,303.9159074,0.248610487,152.5390569,146,0.092926491,44.25351644,0.119402985,0.106060606,155.4538279,8175,0.300904048,217.1125381,16,0.103713478,105.2962076,157.4480475,0.087857407,74.81144197,292.2494581,0.072118224,129.8759914,161.7130097,0.051696481,44.6189087,0.132253535,0.083071556,157.9510842,10007.37701,0.200911752,107.3864585,174.3931345,0.119805975,77.39603013,323.7023251,0.07924208,176.0912296,3359.421634,0.05766278
1079,90.04977427,47.10909091,0.037688583,171.7895514,373.4219856,0.378773481,56.4185553,54,0.029126214,38.72182688,0.104477612,0.090909091,203.4750381,10645,0.587630984,67.07367235,16,0.024693685,109.6873684,164.0140931,0.10070274,33.43260165,130.6038148,0.024996205,45.00333659,56.03518348,0.015205519,36.57648195,0.108415225,0.065870421,193.6900286,12271.70518,0.352546312,104.8017034,170.1955518,0.111675671,32.40378688,135.5260876,0.024886576,50.96591678,972.3142022,0.012901482
1083,196.239792,37.32727273,0.101508664,124.6096367,270.8661707,0.186718739,197.4649436,189,0.122746186,116.1654807,0.313432836,0.303030303,132.8626961,10822,0.166016026,172.7308126,16,0.080339303,127.7835941,191.0731436,0.153639097,48.13545708,188.0402366,0.041739744,167.1989852,208.1851375,0.067743487,116.4780429,0.345248984,0.236763803,134.2517838,8505.849902,0.100359454,129.600806,210.4687231,0.189680836,49.52352762,207.1279497,0.045569078,139.3215992,2657.940406,0.044509115
1089,661.470325,124.2,0.381111689,111.4125747,242.1794837,0.132997609,514.0357261,492,0.332871012,60.8485851,0.164179104,0.151515152,142.2914396,12691,0.22231354,844.1117869,17,0.433930254,88.23434947,131.9356733,0.037946855,37.13716193,145.0756083,0.02921494,545.7299884,679.5069511,0.230492732,76.49945459,0.22674968,0.151257637,180.27548,11421.79367,0.295630552,112.2047326,182.2179006,0.134961776,47.90667918,200.3656184,0.043615749,853.6689451,16286.06904,0.300053849
1095,289.046192,55.23636364,0.157285205,187.6010523,407.7917247,0.443137178,267.4657437,256,0.169209431,165.9506866,0.447761194,0.439393939,173.1413249,11418,0.406513253,171.299144,18,0.079585297,176.9117682,264.5338624,0.297352298,134.6397824,525.9677186,0.140250442,237.9382604,296.2650126,0.098157808,174.8229759,0.518187405,0.36155189,183.8104609,11645.76102,0.310628904,188.5132194,306.1411253,0.374988854,145.5366444,608.6946593,0.161563323,145.1631258,2769.383497,0.046598815
1097,1243.624404,286.2545455,0.730985634,189.0362627,410.911467,0.448979472,1104.340981,1057,0.724687933,254.4577195,0.686567164,0.681818182,180.0408252,9945,0.447709061,1545.557801,19,0.803355325,171.0722685,255.8021345,0.280270182,187.709441,733.2833184,0.200685906,1469.441721,1829.651815,0.627642201,400.948089,1.188437898,0.845188065,285.886432,18113.03367,0.743720738,272.657698,442.7898199,0.639663914,303.4856319,1269.30289,0.352382809,1959.022537,37373.71082,0.695473936
1103,302.5629801,194.4727273,0.16540878,158.7905115,345.1657426,0.325858437,237.1668899,227,0.149098474,171.4823762,0.462686567,0.454545455,164.1599305,10182,0.352886789,247.9649957,19,0.1199623,126.8479216,189.6740447,0.150902001,63.74008284,248.9994067,0.059510215,212.4653233,264.547793,0.08720573,181.9184856,0.539218988,0.376727759,175.4989537,11119.16517,0.275364524,136.1151065,221.047797,0.21017146,69.38242328,290.1860948,0.069560775,211.6066834,4036.976013,0.070367786
1111,59.52713561,244.7272727,0.019344512,164.5489593,357.6829825,0.349299285,47.01546275,45,0.022884882,177.0140658,0.47761194,0.46969697,179.0600982,10467,0.441853298,44.73964271,19,0.012931197,132.4467813,198.0459467,0.167280181,175.7487942,686.5592818,0.187065181,36.83981311,45.87050302,0.011695616,164.2509234,0.48685111,0.338940394,167.4360205,10608.31833,0.241154803,124.3102911,201.8770488,0.173039609,167.3292629,699.8404357,0.187891166,33.39444404,637.0903197,0.006615608
1113,194.7083333,335.5818182,0.100588259,210.9965623,458.6469585,0.538373014,125.3745673,120,0.074895978,298.711236,0.805970149,0.803030303,193.2892422,14717,0.526813232,117.6831562,19,0.051347785,138.4588839,207.0357654,0.184867208,11.48290546,44.85774918,0,106.0693817,132.0705911,0.041460839,299.264697,0.887041283,0.627707723,195.1468947,12364.0085,0.358727559,140.3105697,227.8611326,0.22336822,11.8041636,49.36991206,0,94.8418245,1809.367098,0.028597287
1115,167.4883187,227.6181818,0.084229061,117.5249222,255.4660015,0.157879072,229.8533735,220,0.144244105,16.59506866,0.044776119,0.03030303,171.0766365,10748,0.39418533,183.5399102,19,0.086032045,164.3678484,245.7771025,0.260657939,84.36359271,329.5647511,0.082996166,191.5700621,238.5303934,0.078221821,16.37868954,0.04854757,0.022671402,170.1534789,10780.48955,0.252684539,164.0901831,266.478677,0.298166599,85.43477202,357.3236805,0.088953751,145.7176893,2779.963312,0.0467972
1117,272.9192656,114.4,0.147592941,78.74055748,171.1597421,0,409.55692,392,0.263522885,5.531689555,0.014925373,0,105.0582262,8763,0,428.999486,20,0.215306315,120.4201319,180.0626545,0.132098977,60.67385564,237.0212492,0.056018411,361.2915887,449.8564328,0.15119352,5.778627777,0.017128253,0,110.597935,7007.202497,0,127.2423415,206.6386312,0.182262325,65.03513065,272.0039125,0.064308774,360.5000732,6877.524495,0.12363168
1121,261.7595923,391.5636364,0.14088599,205.5695457,446.8501565,0.516281319,245.5251944,235,0.154646325,290.4137016,0.78358209,0.78030303,207.5527976,12227,0.611978632,215.5377027,20,0.102884072,196.5046234,293.8308035,0.354666701,65.29409985,255.0701443,0.061279922,215.3247863,268.1082076,0.088435155,301.604907,0.893977828,0.632712962,217.2200578,13762.5077,0.452380419,206.4237702,335.2274471,0.431326194,69.5784486,291.005954,0.069797594,180.0637182,3435.207715,0.059083865
2261,27.12679536,74.32727273,0.023139947,61.82876854,402.4816739,0.128073164,48.57842311,16,0.031683168,35.2123771,0.172413793,0.142857143,74.072552,11905,0.163058139,37.70301663,20,0.028210336,197.7355003,173.8752445,0.602319654,0,0,0,31.10608948,16.37023915,0.016208158,33.26572368,0.176403439,0.124800523,69.99210961,7490.407551,0.141900477,177.5532475,177.8987084,0.507275525,0,0,0,25.12878941,542.2641718,0.014438156
4021,1431.913928,126.6727273,0.103867024,1185.838544,422.4387356,0.033187437,1866.119211,809,0.14937223,806.7294091,0.266666667,0.222222222,1160.839867,9721,0.156038871,1213.429783,21,0.079593241,1875.427702,174.8096865,0.565756983,710.4444694,476.4590342,0.087829059,1290.443584,893.0284227,0.08244354,812.3580042,0.29436454,0.232078071,1174.421951,7473.179755,0.205043104,1857.181164,192.9666485,0.618220572,717.0690095,525.9474164,0.10570035,801.3708912,19897.20311,0.043974354
5009,155.4097702,121.0181818,0.102846824,141.2279075,566.8460627,0.417597278,78.20813825,54,0.058295964,15.41396523,0.053333333,0.040540541,122.7842325,10155,0.206836835,108.0612396,22,0.049147122,67.59326871,144.2615944,0.060114885,27.36260384,61.44475315,0.031340867,68.12646665,59.55372851,0.032220799,15.52183204,0.058818497,0.04083132,124.405025,9816.439583,0.188417632,68.90428765,159.0984412,0.065610362,27.92929078,67.76415088,0.034432874,88.78213473,1188.868877,0.027414505
5011,53.42793469,55.38181818,0.025593172,168.8574726,677.742772,0.589797485,81.10473596,56,0.060538117,285.1583568,0.986666667,0.986486486,153.3526921,11145,0.37369174,32.67900195,22,0.009061834,243.7852401,520.3010313,0.250935321,215.1506301,483.1366719,0.246431488,65.70070901,57.43321766,0.031033498,267.0389625,1.011918597,0.897371819,144.4929479,11401.5193,0.318193501,231.1054197,533.6171853,0.250082172,204.2231785,495.5016721,0.251778357,24.96803397,334.3433742,0.004733607
5033,252.5442058,83.54545455,0.176428456,135.8044671,545.0780151,0.383795894,289.6597713,200,0.221973094,61.65586093,0.213333333,0.202702703,125.2120524,11619,0.220088849,189.0570481,22,0.092217484,148.1406089,316.1705424,0.147349726,47.87104855,107.4979844,0.054831044,269.1549832,235.2856912,0.130615376,66.22977732,0.250971404,0.213517009,135.3292831,10678.4411,0.258992629,161.0895053,371.9520231,0.170452873,52.12256133,126.4636878,0.064259762,165.6909678,2218.744068,0.054749551
5037,73.45675168,65.90909091,0.040765475,152.1844416,610.8222735,0.485883458,52.13875883,36,0.038116592,134.8721958,0.466666667,0.459459459,167.2712733,12327,0.449664935,52.62722706,23,0.01966951,102.7326567,219.2581765,0.098171746,141.0357654,316.7062549,0.161541026,42.86099868,37.4675571,0.019854469,128.1706872,0.485690555,0.424456509,159.9389961,12620.32215,0.417981037,98.83004602,228.1963402,0.099645013,135.8530599,329.6169358,0.16748765,40.80410025,546.4018743,0.010362084
5045,356.8565219,420.5818182,0.255447502,96.33502287,386.6596156,0.137804095,262.142093,181,0.200672646,38.53491308,0.133333333,0.121621622,108.4104351,9242,0.128378887,457.9069966,23,0.235181237,67.30334109,143.6428135,0.059800886,29.68637936,66.66296317,0.034002497,259.9465394,227.2359979,0.126108249,44.17396149,0.167393,0.138406023,125.0402319,9866.56192,0.192521319,78.10211282,180.3360114,0.076071075,34.49396179,83.6918506,0.042526187,428.2686433,5734.88419,0.148075278
5047,80.63463224,201.2363636,0.046202889,154.833771,621.4558797,0.502395302,36.20747141,25,0.025784753,69.36284355,0.24,0.22972973,172.9821678,9647,0.480837286,55.43401251,24,0.021162047,66.12285138,141.1233418,0.058522385,65.35891141,146.7682755,0.074861476,29.92008562,26.15507223,0.013520464,66.26072927,0.251088693,0.213622415,166.2636752,13119.38423,0.458840947,63.94330648,147.6436479,0.059968224,63.28605337,153.5493938,0.078022772,43.20486692,578.5501977,0.011215368
5051,377.6044587,2309.054545,0.271164555,129.2400568,518.7304596,0.342883458,344.6951278,238,0.264573991,219.6490046,0.76,0.756756757,152.0560156,11088,0.36661396,444.0735541,24,0.22782516,112.2029993,239.4703479,0.10842837,111.121754,249.5321273,0.127277801,346.0872817,302.5371641,0.168270336,254.9437804,0.966085062,0.856181729,177.5765061,14012.04689,0.531926276,131.8359468,304.4062183,0.137182718,130.7338799,317.1963955,0.161176424,420.5301385,5631.258978,0.145324848
5053,59.6469889,55.18181818,0.030304253,111.084659,445.8601896,0.229730637,44.89726455,31,0.032511211,23.12094785,0.08,0.067567568,113.0591585,10970,0.153753482,58.44128263,24,0.022761194,79.52336311,169.7235149,0.073035484,0,0,0,36.53710175,31.93943185,0.016759201,21.75126574,0.08242434,0.06204563,107.0166537,8444.373658,0.076081928,75.7334659,174.8668593,0.073377206,0,0,0,44.85652982,600.6673795,0.011802404
5063,136.7259734,281.8181818,0.088693407,122.9581516,493.5167938,0.303731725,212.8999319,147,0.162556054,127.1652132,0.44,0.432432432,125.3775856,11928,0.220992395,125.4031639,25,0.05836887,182.0921062,388.6318572,0.18412007,35.31953172,79.31262393,0.040454656,183.0753342,160.0379308,0.088483191,126.4117151,0.479025099,0.418466337,125.4023343,9895.134372,0.194860642,183.2417005,423.1009405,0.195646628,35.58834709,86.34713072,0.043875409,101.7078626,1361.955452,0.032008585
5083,95.17683182,122.9454545,0.057218949,150.8222299,605.3547682,0.477393526,111.5190119,77,0.084080717,138.7256871,0.48,0.472972973,136.3165695,9035,0.280701754,77.68781138,25,0.032995736,168.0708209,358.7067921,0.168934658,26.96900018,60.56088698,0.030890037,93.12420369,81.40585909,0.044456087,133.9168517,0.507465096,0.444025047,132.4017462,10447.43766,0.240079591,164.2422408,379.2316179,0.174038488,26.38864391,64.0261173,0.032533474,61.1868741,819.3446857,0.017606558
5085,222.4610292,436.0545455,0.153639739,103.2242854,414.3110297,0.18074116,183.9339548,127,0.140134529,19.26745654,0.066666667,0.054054054,135.3095761,11826,0.27520518,253.2121439,25,0.126332623,81.17067299,173.2393021,0.074819563,15.79387409,35.46631382,0.018090153,167.6026329,146.5122468,0.080909987,20.29588545,0.076909316,0.057089339,143.4098121,11316.0522,0.311196019,86.55595564,199.8557432,0.085685655,16.86343981,40.915349,0.020790241,217.6181826,2914.09398,0.073205595
5087,61.04527732,267.9272727,0.03136349,125.273027,502.8080028,0.318159097,23.1727817,16,0.015695067,111.7512479,0.386666667,0.378378378,174.8857993,6973,0.49122807,37.18990713,25,0.011460554,45.22649854,96.52509653,0.035891098,69.84997078,156.8532819,0.080005493,18.87724638,16.50181583,0.008115482,105.2392011,0.398793883,0.346363432,165.7091255,13075.62632,0.455258338,43.11539016,99.55246039,0.036280576,66.67534476,161.7727481,0.08220129,28.57441108,382.6358547,0.006015391
5115,235.6315744,60.92727273,0.163616738,125.098022,502.1055858,0.317068385,393.937289,272,0.302690583,92.4837914,0.32,0.310810811,115.1697064,7722,0.165273699,217.6261142,25,0.107409382,198.908501,424.5224123,0.202332658,111.2050016,249.7190661,0.127373153,362.0643559,316.5037527,0.176090408,98.26276775,0.372357356,0.322605219,123.1199259,9715.036145,0.180115388,213.9394651,493.9813846,0.230559283,119.7626973,290.577285,0.147650504,188.6519977,2526.211938,0.062910392
5117,31.17517326,92.83636364,0.008736179,131.5380261,527.9538125,0.357205464,26.06937942,18,0.01793722,123.3117219,0.426666667,0.418918919,138.2202011,15840,0.291092538,28.16809677,26,0.006663113,104.6122234,223.2696601,0.100207365,0,0,0,20.77098112,18.15725123,0.009042382,113.5783008,0.430394103,0.3747622,128.0941346,10107.53652,0.212250729,97.54109608,225.220184,0.098179086,0,0,0,21.1677912,283.4548664,0.003382919
5121,85.93481121,903.1090909,0.0502179,162.7782587,653.342648,0.551909017,102.8292188,71,0.07735426,84.77680878,0.293333333,0.283783784,170.9130031,12689,0.469542956,56.83740523,26,0.021908316,185.2478186,395.3669674,0.187537788,285.1756841,640.3831162,0.32663752,85.29914405,74.56547091,0.040626066,81.29613304,0.308063917,0.264825418,164.9053127,13012.19978,0.450065392,179.8291619,415.2214662,0.191765538,277.1910452,672.5418115,0.341737439,44.46866591,595.4735494,0.011664549
5125,309.2747645,88.81818182,0.219403196,85.92450591,344.8749524,0.072920947,405.5236798,280,0.311659193,30.82793047,0.106666667,0.094594595,113.3902248,8270,0.155560575,411.5950368,26,0.210554371,107.151455,228.6890401,0.102957418,41.09967452,92.2923626,0.047075177,390.5820392,341.4328948,0.190048554,34.32457015,0.130069674,0.104863964,127.0290561,10023.49427,0.205369904,120.7738756,278.8641463,0.124601793,46.38451281,112.5416019,0.057185558,373.9020957,5006.869522,0.128752243
5131,479.3998557,109.1090909,0.348276975,127.5735206,512.0414879,0.332496835,651.7344854,450,0.502242152,211.942022,0.733333333,0.72972973,127.2950115,12172,0.231458475,436.8561058,27,0.223987207,164.9463229,352.0383018,0.165550746,107.6486287,241.7329672,0.123299717,694.0624358,606.7246389,0.338588799,260.9213391,0.988736448,0.876538279,157.6778279,12441.89993,0.403373002,205.5650878,474.6451367,0.22103508,134.3305855,325.9229938,0.165610654,438.7912608,5875.791058,0.151815242
5145,293.0679359,394.6363636,0.20712614,126.5862217,508.0787687,0.326343532,186.8305525,129,0.142376682,107.8977566,0.373333333,0.364864865,129.3089985,11106,0.242451623,278.8741823,27,0.139978678,76.74945934,163.8032837,0.070031275,31.66602419,71.10840222,0.036269963,178.1350061,155.7192721,0.086065119,118.926456,0.450660426,0.39297532,143.4040869,11315.60044,0.311159031,85.63584369,197.7312255,0.084639209,35.37801662,85.83681109,0.043616102,250.7849127,3358.224921,0.084993761
6007,1073.832239,1697.927273,0.023913417,3238.91286,668.8881091,0.640627491,617.1845385,380,0.017864698,3542.300178,0.672413793,0.666666667,3130.47429,10063,0.565201284,625.9098949,28,0.011875571,2146.516305,173.3687371,0.180619991,967.4800928,78.47216519,0.042109368,477.2170764,389.0870983,0.009145952,3356.961938,0.688493504,0.385470926,3053.478435,7970.142035,0.579491052,2048.16143,177.5145759,0.182302671,890.4363605,80.34870277,0.042021467,449.5789898,11739.16732,0.006080691
6017,509.6561537,102.9090909,0.011288117,1747.225784,360.8305013,0.144069041,235.5046265,145,0.006816793,363.3128388,0.068965517,0.052631579,2077.196777,10464,0.241788096,640.5408457,29,0.012155562,930.9525148,75.19069917,0.078335596,166.2248198,13.4824702,0.0072349,179.8506667,146.636777,0.003446871,340.0583725,0.069744008,0.030149092,2001.124118,5223.303126,0.242715283,877.3425482,76.0394606,0.078090471,151.1013657,13.6346619,0.007130775,454.4150319,11865.44348,0.006146651
6023,680.3405602,979.8363636,0.015107743,3318.003558,685.2216227,0.666955502,95.82602045,59,0.002773729,2815.674501,0.534482759,0.526315789,3617.097349,12612,0.714620894,377.8388471,29,0.007128268,538.8777662,43.52380531,0.045344215,472.9384163,38.359964,0.020584545,73.45701862,59.89135686,0.001407817,2645.406467,0.542557587,0.301666061,3497.790711,9129.879044,0.721680432,509.7640022,44.18135179,0.045373054,431.5333334,38.9394965,0.020364918,269.0603509,7025.560692,0.003618568
6027,58.08889609,413.0909091,0.001182812,2128.905096,439.6534781,0.271123897,95.82602045,59,0.002773729,1907.392404,0.362068966,0.350877193,3514.946723,9821,0.683255125,49.18838336,29,0.000838927,4049.514509,327.069128,0.340748995,5262.652191,426.8529298,0.22905583,72.44935812,59.06978588,0.001388505,1767.466765,0.362497225,0.198264962,3352.382877,8750.337773,0.675146832,3778.183981,327.4559892,0.336288449,4736.04334,427.3578164,0.223503328,34.54672559,902.0657132,0.000419999
6061,791.9639272,59.09090909,0.017605684,1314.43499,271.4521733,0,743.8697859,458,0.021531663,181.6564194,0.034482759,0.01754386,1819.005038,9541,0.162509262,1116.920239,30,0.021271972,1423.596653,114.9803303,0.119789453,1139.022477,92.38594227,0.049575714,571.6288608,466.0634034,0.010955371,171.091367,0.035089851,0.010248665,1763.335326,4602.63051,0.166617811,1349.998359,117.0046377,0.1201606,1041.860165,94.01246,0.049167459,797.3199684,20819.19469,0.010823587
6079,712.6077301,83.18181818,0.015829828,1664.061689,343.655765,0.116385061,667.5338035,411,0.019322082,817.4538873,0.155172414,0.140350877,2119.826565,14264,0.254877748,829.4329727,30,0.015770366,1797.415508,145.1727414,0.15124468,1079.99399,87.59815055,0.047006511,512.0730598,417.5060592,0.009813973,768.5675548,0.157628766,0.080617615,2051.364206,5354.439022,0.25879318,1701.51665,147.4708009,0.151448526,986.1430408,88.98481418,0.046538056,591.0622368,15433.50257,0.008010404
6089,802.8439429,123.8545455,0.01784916,2947.415004,608.6890675,0.543592579,116.9402283,72,0.00338489,2089.048823,0.396551724,0.385964912,3625.140705,9794,0.71709064,458.4728563,30,0.008671351,495.0287481,39.98223012,0.041654511,937.9538859,76.07729898,0.040824246,89.88455333,73.28513955,0.001722654,1968.021484,0.403629839,0.221885694,3515.035962,9174.892332,0.72719928,469.5486556,40.69587936,0.041793568,858.1486513,77.43521489,0.040497746,327.3618056,8547.897249,0.004413751
6093,219.8242567,81.27272727,0.004802173,3337.895993,689.3297336,0.673577372,35.73173644,22,0.001034272,2361.533452,0.448275862,0.438596491,3802.496713,10403,0.771548531,111.6974832,30,0.002035156,625.6156973,50.52941041,0.052642834,0,0,0,27.11267649,22.10564781,0.000519619,2196.203049,0.45042856,0.248760233,3639.744472,9500.404549,0.767108656,585.8075448,50.7720614,0.052141535,0,0,0,78.73265729,2055.825247,0.001022658
