County_FIPS,Proportional_allocation_to_Medicaid_demand,Medicaid_demand,Normalized_Medicaid_demand,Proportional_allocation_to_Medicaid_capita,Medicaid_capita,Normalized_Medicaid_capita,Proportional_allocation_to_Covid,Covid,Normalized_Covid,Proportional_allocation_to_SVI,SVI,Normalized_SVI,Proportional_allocation_to_YPLL,YPLL,Normalized_YPLL,Proportional_allocation_to_Unemployment,Unemployment,Normalized_Unemployment,Proportional_allocation_to_Covid_capita,Covid_capita,Normalized_Covid_capita,Proportional_allocation_to_Covid_death_capita,Covid_death_capita,Normalized_Covid_death_capita,Proportional_allocation_to_Covid_med,Covid_med,Normalized_Covid_med,Proportional_allocation_to_SVI_med,SVI_med,Normalized_SVI_med,Proportional_allocation_to_YPLL_med,YPLL_med,Normalized_YPLL_med,Proportional_allocation_to_Covid_capita_med,Covid_capita_med,Normalized_Covid_capita_med,Proportional_allocation_to_Covid_death_capita_med,Covid_death_capita_med,Normalized_Covid_death_capita_med,Proportional_allocation_to_Unemployment_med,Unemployment_med,Normalized_Unemployment_med
35039,202.7118698599916,170.23636363636365,0.06951881489380284,308.9329770268506,711.0907642754204,0.5752952229712592,126.02448028489789,20.0,0.06153846153846154,150.27423312882732,0.010100682473122902,0.043051893746581894,476.874169358472,5055.737883,0.9007340389211335,162.68010879219938,4,0.046508360264156244,214.88358515319737,51.38614115772977,0.17567806936014332,321.48097302057386,418.7970504354975,0.09443377282284407,164.36817507244473,0.01615177615763208,0.06621403437508386,176.49305149440949,0.017343237277281372,0.05518267744458475,339.7930196092319,0.03339004518505646,0.17320847327232644,264.54551273206596,0.041498872479206805,0.2733960831975276,314.40269820215235,0.04616753571012806,0.16506378376332256,182.6959893260955,0.01795277414981124,0.056971867784718286
1001,124.68737600178041,566.5636363636364,0.05850574252671177,140.17749591689167,304.7063015918732,0.2500906462103382,120.06468404533292,150.0,0.06177260519247986,127.28060691500566,0.010637939598057531,0.052575753958328704,139.8654307996847,5269.196935,0.20782823094308608,118.68532417207832,5,0.051875589066918,167.77796537306503,268.4852064651238,0.17868776295107408,124.27884451761705,547.7098211888525,0.14485193543153044,122.37603002355664,0.009711467061236755,0.059543781423385955,125.98399145839305,0.009997786192735638,0.05553157838365382,132.27640340073262,0.010497136852354191,0.03423408952989428,152.48276856180257,0.01738256826010266,0.1398219978431853,131.42327534430095,0.018475521812064098,0.12274559857193781,121.68635008692938,0.00965673572221503,0.05447818029105804
1009,120.23948712165708,130.70909090909092,0.055832566329184846,130.60225433080228,283.8924296400172,0.211112819243719,179.2965948410305,224.0,0.09489704565801253,134.05068538376761,0.004869675556302956,0.05661947380090805,195.0270215419395,7150.113379,0.5371892336141361,98.92829795284213,8,0.04147031102733271,242.06914087363475,387.36900356241136,0.3022505971024907,52.58093744969051,231.7296717739425,0.053830462620457833,149.76804098134372,0.011885231090895006,0.07542477912214812,127.14508625271235,0.010089927879697005,0.05622723690220783,157.63325433179833,0.012509395482956386,0.06455267067213476,180.2981637415791,0.020553438057093705,0.25373610066823965,87.64164086817792,0.012320687056863292,0.034939705303474906,109.58389253724961,0.008696313833785517,0.047680547475572974
1013,61.97746960507167,72.30909090909091,0.020817159550202094,200.16383137534288,435.0996596985902,0.4942763393690213,52.828460979946485,66.0,0.024171888988361683,61.36370110977019,0.023820282503380658,0.013204053734179261,247.0743740046097,5998.31192,0.8479556194781179,73.08668032550783,9,0.027860508953817153,212.0721074078681,339.3665158371041,0.25235882400574394,565.865831712126,2493.829699712053,0.7054526501855719,57.40296529250907,0.004555361099295422,0.021874510150626105,61.67058535742093,0.00489402915121937,0.016998834088995517,154.52592180484075,0.01226280505607255,0.06083730737207031,205.4729651038022,0.0234232882522389,0.35683601682767796,401.52908521894364,0.05644707417849658,0.664454061420189,67.53207496528975,0.005359182852035143,0.024061145060440412
1015,342.7271503558497,164.16363636363636,0.18954740085637684,189.48628187977192,411.8896815521084,0.45081136013857553,425.82941274744746,532.0,0.23276633840644584,300.16387724143533,0.007510831598870634,0.15583770489356447,207.82808938730366,7213.162920999999,0.6136223546332443,296.8564772868569,10,0.1457115928369463,292.63667165069455,468.28924783240177,0.38635570617839415,92.87571819410267,409.3129703798248,0.10498523742414738,384.27828155164843,0.030495399081986306,0.21138619490036534,321.44551379864254,0.025509141934388063,0.1726404257669933,275.2776198715768,0.021845369044606735,0.20521722922641986,235.47440072592187,0.02684335995949677,0.479702745855572,136.28993440936574,0.019159678141853688,0.1325058862257512,319.7918138213533,0.025377908286299287,0.16574882062837026
1017,99.09203939220846,56.0,0.043122974108607784,187.16368372526898,406.84100887384704,0.44135678626017605,72.03881042719975,90.0,0.03491495076096687,94.64540706872535,0.009948884226645546,0.03308298060365309,191.20734807195177,5725.637884000001,0.5143825765358537,109.16472820411306,11,0.04686145146088596,169.12709113059066,270.6441330366272,0.1809316607101729,356.18308309002657,1569.7359716124377,0.43925753538848755,85.56542490970409,0.0067902660793242135,0.038202188942131975,96.86872323046691,0.00768726861572199,0.03808745197654522,145.1496937320802,0.011518730174171824,0.04962637536773896,179.1223281311142,0.020419396401407993,0.24892062859710248,280.23026314303013,0.0393948509161397,0.4211842166044026,104.12838379816077,0.008263377797114349,0.04461633137915072
1031,132.74418070978822,84.61818181818182,0.06334787306414824,159.29123831036532,346.25418141523755,0.3278967398737797,104.05605950595519,130.0,0.052820053715308866,125.3677685506988,0.009095670564636513,0.051433229172968394,140.6568946718443,6212.597627,0.21255393466200945,92.19945568976893,12,0.03792648444863336,155.2056766606307,248.3665125520614,0.15777723603302393,39.44915975924818,173.856558786443,0.03715949139002505,118.40012010787169,0.009395948424317527,0.057238678073406137,129.05597463024353,0.010241571379919408,0.05737212686669581,136.70053769081633,0.010848225496301584,0.03952392125319155,157.46974936477307,0.017951068786667544,0.1602454877955836,93.3030004927797,0.01311656261966789,0.04629379806178136,112.47181819977858,0.008925492660239944,0.049302619535871825
1033,123.10264912532926,467.92727272727274,0.057553323462323426,139.96923121841073,304.25359293410196,0.249242865472102,99.25347214414188,124.0,0.050134288272157566,114.61626210371826,0.008086174574597992,0.045011430643175955,183.15506345954526,7968.9454510000005,0.4663036778302856,144.8132755127349,13,0.06563619227144203,140.27320363269354,224.47095454463172,0.13294119493138123,114.60124869688495,505.05964772542137,0.1325660952878456,111.17806063473554,0.008822823175245846,0.053051562711560356,118.85945561452377,0.009432400184045713,0.05126298285228151,153.12885629243732,0.012151937301141424,0.05916686950050734,140.1047529507574,0.01597151241875753,0.08912954735044856,126.000944921801,0.01771324904317544,0.11187088884395754,133.95796231903208,0.010630581318917219,0.06137082285273813
1039,90.96864952132456,135.29090909090908,0.03824082596342391,154.22045043917763,335.23172015439013,0.307255141387667,121.6655464992707,152.0,0.06266786034019696,101.89541253417015,0.014525028018153197,0.03741335743675781,196.45509765909705,5054.633669,0.5457160468461064,71.01076090392141,13,0.026767200754005654,256.3785340871136,410.2674836027963,0.3260503171706022,208.23278374149388,917.7035817430971,0.2514326085494904,106.31709801029761,0.00843706888656656,0.05023333456571764,96.43203102774737,0.007652613774068821,0.03782581214119822,143.71187359021087,0.011404628229983418,0.047907208158935226,199.76616386139253,0.02277273040180993,0.3334646018494485,183.96107859021305,0.025861301288985897,0.22811235336693977,80.98970521262301,0.006427147982495107,0.03161994281803779
1043,209.66336086425616,90.52727272727273,0.10957621353395496,157.20672006041303,341.72302723539474,0.31941131515369353,136.07330858471065,170.0,0.07072515666965085,183.0326204716747,0.010253746811626734,0.08587603615196812,175.18880752889527,5937.730635,0.41873844257242654,149.89569892420508,14,0.0683129123468426,126.81929575834214,202.94145735841846,0.11056433824327871,51.73707822319396,228.01069620857606,0.052759171800655244,172.86833472448336,0.013718414776852218,0.08881757866289304,196.34799066796543,0.015581703733524573,0.09768947598956232,192.4260841965758,0.015270470679904342,0.1061536264963085,143.65892365037993,0.016376676985068544,0.10368516174736221,99.1323283923697,0.013936051210835614,0.05798475819844365,179.77952989423065,0.014266870583368077,0.08710759491969554
